"product_id","product_name","fit_id","fabric_id","wash_state","gender","default_inseam_label","colorway","status","nf_product_url","ty_product_url","description_html","release_season","run_code","notes","sku","denim_weight_oz","denim_cat","made_in","product_description","collections"
"unknown_fit_9.7oz_2/1_nep_denim_raw_work_shirt_9_7oz_2_1_nep_denim","Work Shirt - 9.7oz 2/1 Nep Denim","","","","mens","","","on-sales","https://nakedandfamousdenim.com/products/work-shirt-9-7oz-2-1-nep-denim","","<div class=""ndf-description"">
<p>Channeling the spirit of vintage French workwear, the 2x1 Dungaree Denim blends timeless style with a touch of modern edge. Crafted from 9.75oz Japanese denim, this mid-indigo blue offers a bright, faded look with a subtle neppy texture and a grey weft for extra character.</p>
<p>The Work Shirt is a classic fit overshirt with a boxy silhouette, chest pockets and a pen pocket opening in the left pocket.</p>
<ul class=""labelcard labelcard--bold""><li class=""lc-head""><div class=""lc-title"">9.7oz 2/1 Nep Denim</div></li><li class=""lc-row""><span class=""lc-line""><span class=""lc-k"">STYLE / FIT</span> — <span class=""lc-v"">Work Shirt</span></span></li></ul></div>","","","exclusive","120132117","9.7","9.7oz 2/1 Nep Denim","Made in Japan Gift Card Staff Picks","Channeling the spirit of vintage French workwear, the 2x1 Dungaree Denim blends timeless style with a touch of modern edge. Crafted from 9.75oz Japanese denim, this mid-indigo blue offers a bright, faded look with a subtle neppy texture and a grey weft for extra character.The Work Shirt is a classic fit overshirt with a boxy silhouette, chest pockets and a pen pocket opening in the left pocket.9.7oz 2/1 Nep DenimSTYLE / FIT—Work Shirt","fall_winter_2025"
"unknown_fit_heavyweight_terry_red_raw_naked_famous_denim_crewneck_heavyweight_terry_red","Crewneck - Heavyweight Terry - Red","","","","mens","","red","on-sales","https://nakedandfamousdenim.com/products/naked-famous-denim-crewneck-heavyweight-terry-red","","<div class=""ndf-description"">
<p><span>The Heavyweight Terry is a 100% cotton Japanese made French terrycloth.  Take a closer look at the fabric and you will notice its smooth surface texture and loose loops on the back of the fabric.  Its beefy texture is cozy, absorbent and keeps you cool.  The Crewneck is a classic fit pullover sweatshirt.</span></p>
<ul class=""labelcard labelcard--bold""><li class=""lc-head""><div class=""lc-title"">Heavyweight Terry - Red</div></li><li class=""lc-row""><span class=""lc-line""><span class=""lc-k"">STYLE / FIT</span> — <span class=""lc-v"">Crewneck</span></span></li>
<li class=""lc-row""><span class=""lc-line"">378 GSM Japanese Made French Terry</span></li>
<li class=""lc-row""><span class=""lc-line"">100% Cotton</span></li>
<li class=""lc-row""><span class=""lc-line"">Made in Canada</span></li>
<li class=""lc-row""><span class=""lc-line""><span class=""lc-k"">SKU</span> — <span class=""lc-v"">130445282</span></span></li>
</ul>
</div>","","","exclusive","130445282","","","Made in Canada","The Heavyweight Terry is a 100% cotton Japanese made French terrycloth.  Take a closer look at the fabric and you will notice its smooth surface texture and loose loops on the back of the fabric.  Its beefy texture is cozy, absorbent and keeps you cool.  The Crewneck is a classic fit pullover sweatshirt.Heavyweight Terry - RedSTYLE / FIT—Crewneck378 GSM Japanese Made French Terry100% CottonMade in CanadaSKU—130445282","core_essentials"
"unknown_fit_heavyweight_terry_charcoal_raw_zip_hoodie_charcoal_terry","Zip Hoodie - Heavyweight Terry - Charcoal","","","","mens","","","on-sales","https://nakedandfamousdenim.com/products/zip-hoodie-charcoal-terry","","<div class=""ndf-description"">
<meta charset=""utf-8""/>
<p><span>The Heavyweight Terry is a 100% cotton Japanese made French terrycloth.  Take a closer look at the fabric and you will notice its smooth surface texture and loose loops on the back of the fabric.  Its beefy texture is cozy, absorbent and keeps you cool.  </span><span>The Zip Hoodie is a hooded zip-front sweatshirt; cut to fit comfortably in the chest, waist and arms and equipped with two front pouch pockets.</span></p>
<ul class=""labelcard labelcard--bold""><li class=""lc-head""><div class=""lc-title"">Heavyweight Terry - Charcoal</div></li><li class=""lc-row""><span class=""lc-line""><span class=""lc-k"">STYLE / FIT</span> — <span class=""lc-v"">Zip Hoodie</span></span></li>
<li class=""lc-row""><span class=""lc-line"">378 GSM Japanese Made French Terry</span></li>
<li class=""lc-row""><span class=""lc-line"">100% Cotton</span></li>
<li class=""lc-row""><span class=""lc-line"">Made in Canada</span></li>
<li class=""lc-row""><span class=""lc-line""><span class=""lc-k"">SKU</span> — <span class=""lc-v"">130453084</span></span></li>
</ul>
</div>","","","exclusive","130453084","","","Made in Canada","The Heavyweight Terry is a 100% cotton Japanese made French terrycloth.  Take a closer look at the fabric and you will notice its smooth surface texture and loose loops on the back of the fabric.  Its beefy texture is cozy, absorbent and keeps you cool.The Zip Hoodie is a hooded zip-front sweatshirt; cut to fit comfortably in the chest, waist and arms and equipped with two front pouch pockets.Heavyweight Terry - CharcoalSTYLE / FIT—Zip Hoodie378 GSM Japanese Made French Terry100% CottonMade in CanadaSKU—130453084","core_essentials"
"true_guy_revival_frankenstein_denim_raw_true_guy_revival_frankenstein_denim","True Guy - Revival Frankenstein Denim","true_guy","revival_frankenstein_denim","raw","mens","","","on-sales","https://nakedandfamousdenim.com/products/true-guy-revival-frankenstein-denim","","<div class=""ndf-description"">
<p><span>The Frankenstein Denim is a 14oz Japanese denim, intricately woven in an alternating twill pattern. True to its name, this denim is a mishmash of various construction details. The weave pattern alternates every 2 inches between left-hand twill and right-hand twill throughout the fabric. Since this denim does not adhere to a single twill direction, it cannot undergo anti-skewing, a traditional finishing process designed to eliminate the natural twist of the fabric. Consequently, the sections of left-hand and right-hand twill will twist along their bias over time, enhancing the fabric’s dynamic texture. Crafted with big slub yarns that alternate between thick and thin sections, this denim not only offers an incredible texture but also affects dye penetration during the rope dyeing process. This results in sections of the yarn fading at different rates, revealing a stunning spectrum of indigo hues as the denim ages. Made from 100% cotton, this denim offers a classic rigid raw denim feel. The jeans feature an upside-down leather patch—a distinctive hallmark found only in the Frankenstein Denim series. Proudly crafted in our Canadian factory, these jeans feature contrast stitching, a button fly, and silver metallic hardware. </span></p>
<p style=""margin: 0in; font-family: Calibri; font-size: 11.0pt;""><meta charset=""utf-8""/>The True Guy is a straight leg fit with a regular rise along with extra room in the seat and thigh that falls straight from knee to hem.</p>
<ul class=""labelcard labelcard--bold""><li class=""lc-head""><div class=""lc-title"">Revival Frankenstein Denim</div></li><li class=""lc-row""><span class=""lc-line""><span class=""lc-k"">STYLE / FIT</span> — <span class=""lc-v"">True Guy</span></span></li>
<li class=""lc-row""><span class=""lc-line"">14oz Japanese Denim</span></li>
<li class=""lc-row""><span class=""lc-line"">100% Cotton</span></li>
<li class=""lc-row""><span class=""lc-line"">Button Fly</span></li>
<li class=""lc-row""><span class=""lc-line"">Made in Canada</span></li>
<li class=""lc-row""><span class=""lc-line""><span class=""lc-k"">SKU</span> — <span class=""lc-v"">101128121</span></span></li>
</ul>
<p><span><iframe height=""315"" src=""https://www.youtube.com/embed/bjkuDrvtO-4?si=fAXKv86PaBUVLaR7"" title=""YouTube video player"" width=""560""></iframe></span></p>
</div>","","","exclusive","101128121","14","14oz Japanese Denim","Made in Canada","The Frankenstein Denim is a 14oz Japanese denim, intricately woven in an alternating twill pattern. True to its name, this denim is a mishmash of various construction details. The weave pattern alternates every 2 inches between left-hand twill and right-hand twill throughout the fabric. Since this denim does not adhere to a single twill direction, it cannot undergo anti-skewing, a traditional finishing process designed to eliminate the natural twist of the fabric. Consequently, the sections of left-hand and right-hand twill will twist along their bias over time, enhancing the fabric’s dynamic texture. Crafted with big slub yarns that alternate between thick and thin sections, this denim not only offers an incredible texture but also affects dye penetration during the rope dyeing process. This results in sections of the yarn fading at different rates, revealing a stunning spectrum of indigo hues as the denim ages. Made from 100% cotton, this denim offers a classic rigid raw denim feel. The jeans feature an upside-down leather patch—a distinctive hallmark found only in the Frankenstein Denim series. Proudly crafted in our Canadian factory, these jeans feature contrast stitching, a button fly, and silver metallic hardware.The True Guy is a straight leg fit with a regular rise along with extra room in the seat and thigh that falls straight from knee to hem.Revival Frankenstein DenimSTYLE / FIT—True Guy14oz Japanese Denim100% CottonButton FlyMade in CanadaSKU—101128121","all_mens; latest_arrivals"
"weird_guy_love_and_peace_selvedge_raw_weird_guy_love_peace_selvedge","Weird Guy - Love   &   Peace   Selvedge","weird_guy","love_and_peace_selvedge","raw","mens","","","on-sales","https://nakedandfamousdenim.com/products/weird-guy-love-peace-selvedge","","<div class=""ndf-description"">
<p><span>The Love &amp; Peace Selvedge is a 12.5oz Japanese selvedge denim that follows our playful Vulgar Selvedge, known for its bold selvedge ID with naughty words. This iteration champions a positive vibe, featuring 'Love"" &amp; ""Peace"" woven directly into the selvedge ID. It’s our way of saying, ""Flip the cuff and spread some love."" The fabric presents a crispy and rigid raw denim feel, crafted using short slub yarn. While not overly textured, the short slubs gradually reveal themselves as the denim fades, emphasizing distinct vertical fade patterns. The natural veg-tanned leather patch and pocket flasher are creations of Matt Verdier, a talented artist renowned for his psychedelic retro style artwork. Over time, the leather patch will develop a rich patina, evolving alongside the denim to become even more beautiful with age. Proudly crafted in our Canadian factory, these jeans feature contrast stitching, button fly, and silver metallic hardware.</span></p>
<p style=""margin: 0in; font-family: Calibri; font-size: 11.0pt;"">The Weird Guy is a standard tapered fit with a medium rise, a comfortable top block, and a taper from knee to hem.</p>
<ul class=""labelcard labelcard--bold""><li class=""lc-head""><div class=""lc-title"">Love   &amp;   Peace   Selvedge</div></li><li class=""lc-row""><span class=""lc-line""><span class=""lc-k"">STYLE / FIT</span> — <span class=""lc-v"">Weird Guy</span></span></li>
<li class=""lc-row""><span class=""lc-line"">12.5oz Japanese Selvedge Denim</span></li>
<li class=""lc-row""><span class=""lc-line"">100% Cotton</span></li>
<li class=""lc-row""><span class=""lc-line"">Button Fly</span></li>
<li class=""lc-row""><span class=""lc-line"">Made in Canada</span></li>
<li class=""lc-row""><span class=""lc-line""><span class=""lc-k"">SKU</span> — <span class=""lc-v"">101127903</span></span></li>
</ul>
<p><span><iframe height=""315"" src=""https://www.youtube.com/embed/OvyrtSXMZE8?si=LqJ-MXMJVO78n3mt"" title=""YouTube video player"" width=""560""></iframe></span></p>
</div>","","","exclusive","101127903","12.5","12.5oz Japanese Selvedge Denim","Made in Canada","The Love & Peace Selvedge is a 12.5oz Japanese selvedge denim that follows our playful Vulgar Selvedge, known for its bold selvedge ID with naughty words. This iteration champions a positive vibe, featuring 'Love"" & ""Peace"" woven directly into the selvedge ID. It’s our way of saying, ""Flip the cuff and spread some love."" The fabric presents a crispy and rigid raw denim feel, crafted using short slub yarn. While not overly textured, the short slubs gradually reveal themselves as the denim fades, emphasizing distinct vertical fade patterns. The natural veg-tanned leather patch and pocket flasher are creations of Matt Verdier, a talented artist renowned for his psychedelic retro style artwork. Over time, the leather patch will develop a rich patina, evolving alongside the denim to become even more beautiful with age. Proudly crafted in our Canadian factory, these jeans feature contrast stitching, button fly, and silver metallic hardware.The Weird Guy is a standard tapered fit with a medium rise, a comfortable top block, and a taper from knee to hem.Love   &   Peace   SelvedgeSTYLE / FIT—Weird Guy12.5oz Japanese Selvedge Denim100% CottonButton FlyMade in CanadaSKU—101127903","all_mens; latest_arrivals"
"unknown_fit_workforce_selvedge_raw_chore_coat_workforce_selvedge","Chore Coat - Workforce Selvedge","","","","mens","","","on-sales","https://nakedandfamousdenim.com/products/chore-coat-workforce-selvedge","","<div class=""ndf-description"">
<p><span>Introducing the Workforce Selvedge, a 10.9oz lightweight Japanese selvedge denim that perfectly captures the essence of traditional workwear with its classic workwear blue tone. This denim is distinctively constructed with a slubby and neppy white weft yarn, which scatters cotton specks across both the front and back of the fabric, infusing it with authentic old-school flair. Further adding its vintage appeal is the classic blue line selvedge ID. Crafted from 100% cotton, the denim starts off crisp but quickly softens, providing comfort from the first wear. Its lighter shade of indigo accelerates the fading process, allowing you to achieve lighter, vintage-style fades with ease. Proudly made in our Canadian factory, this jacket is completed with contrast white stitching, a wet bark vintage-style cardboard patch, and silver metallic hardware. </span></p>
<p>The Chore Coat is a classic workwear coat cut to fit comfortably in the chest and arms with two chest patch pockets and two roomy hip pockets.</p>
<ul class=""labelcard labelcard--bold"" data-mce-fragment=""1""><li class=""lc-head""><div class=""lc-title"">Workforce Selvedge</div></li><li class=""lc-row""><span class=""lc-line""><span class=""lc-k"">STYLE / FIT</span> — <span class=""lc-v"">Chore Coat</span></span></li>
<li class=""lc-row"" data-mce-fragment=""1""><span class=""lc-line"">10.9oz Japanese Selvedge Denim</span></li>
<li class=""lc-row""><span class=""lc-line"">100% Cotton</span></li>
<li class=""lc-row"" data-mce-fragment=""1""><span class=""lc-line"">Made in Canada</span></li>
<li class=""lc-row"" data-mce-fragment=""1""><span class=""lc-line""><span class=""lc-k"">SKU</span> — <span class=""lc-v"">165128465</span></span></li>
</ul>
</div>","","","exclusive","165128465","10.9","10.9oz Japanese Selvedge Denim","Made in Canada","Introducing the Workforce Selvedge, a 10.9oz lightweight Japanese selvedge denim that perfectly captures the essence of traditional workwear with its classic workwear blue tone. This denim is distinctively constructed with a slubby and neppy white weft yarn, which scatters cotton specks across both the front and back of the fabric, infusing it with authentic old-school flair. Further adding its vintage appeal is the classic blue line selvedge ID. Crafted from 100% cotton, the denim starts off crisp but quickly softens, providing comfort from the first wear. Its lighter shade of indigo accelerates the fading process, allowing you to achieve lighter, vintage-style fades with ease. Proudly made in our Canadian factory, this jacket is completed with contrast white stitching, a wet bark vintage-style cardboard patch, and silver metallic hardware.The Chore Coat is a classic workwear coat cut to fit comfortably in the chest and arms with two chest patch pockets and two roomy hip pockets.Workforce SelvedgeSTYLE / FIT—Chore Coat10.9oz Japanese Selvedge Denim100% CottonMade in CanadaSKU—165128465","all_mens; latest_arrivals; coming_soon; fall_winter_2025; core_essentials; made_in_japan"
"easy_guy_mij12_aomidori_selvedge_raw_easy_guy_mij12_aomidori_selvedge","Easy Guy - MIJ12 - Aomidori Selvedge","easy_guy","mij12_aomidori_selvedge","raw","mens","","","on-sales","https://nakedandfamousdenim.com/products/easy-guy-mij12-aomidori-selvedge","","<div class=""ndf-description"">
<p class=""MsoNormal"">Introducing the Aomidori Selvedge, the 12th edition in the Naked &amp; Famous Denim Made in Japan collection. Deriving its name from the Japanese ""Aomidori,"" meaning blue-green, this denim offers a stunning visual twist. At first glance, it resembles traditional indigo denim, yet it uniquely fades to a captivating greenish hue, thanks to an innovative dye technique.</p>
<p class=""MsoNormal"">There are two primary methods to achieve greencast denim: top dye and bottom dye. The top dye method involves adding a green tint after the indigo, giving the denim an initial green appearance. Conversely, the bottom dye technique, used for the Aomidori Selvedge, applies a green tint before the indigo rope dye process. This unique approach allows the denim to gradually reveal its greenish hue as it fades, setting it apart in both style and wear pattern.</p>
<p class=""MsoNormal"">Crafted with a robust 16oz weight, the denim is woven on vintage shuttle looms in Okayama, Japan. It remains unsanforized to retain its purest form, free from mechanical shrinkage processes, anti-skewing, or singeing. This preservation enhances the fabric’s texture, characterized by its pronounced vertical streakiness and the irregular sizes of its bumpy yarns, which fade at slightly different rates, adding depth and character to each pair.</p>
<p class=""MsoNormal"">To maintain its raw, textured appeal, the Aomidori Selvedge undergoes a tempi treatment. This process carefully shrinks the fabric while preserving its distinct characteristics, ensuring you can select your ideal fit from the start.</p>
<p class=""MsoNormal"">The jeans also boast a variety of expert finishing touches that contribute to its unique character: 100% iron buttons that develop a rust and patina, copper rivets that naturally oxidize, raised belt loops that fade and add dimension with wear, a premium sheepskin leather patch featuring the ""Flower of Carnage"" logo, a selvedge fly, and a micro busted outseam. Additionally, a maple leaf embroidered on the back pocket adds a signature touch, encapsulating the heritage of the MIJ series.</p>
<p class=""MsoNormal"">Every element of the Aomidori Selvedge is meticulously crafted in Japan, showcasing the exceptional skill and attention to detail that goes into every step of the production process—from the dyeing of the yarns and the weaving of the fabric to the cutting and sewing of the final garment.</p>
<p><meta charset=""utf-8""/>The Easy Guy is a relaxed tapered fit; regular rise, fuller in the seat and thigh with a sharp taper from knee to hem.</p>
<ul class=""labelcard labelcard--bold""><li class=""lc-head""><div class=""lc-title"">MIJ12 - Aomidori Selvedge</div></li><li class=""lc-row""><span class=""lc-line""><span class=""lc-k"">STYLE / FIT</span> — <span class=""lc-v"">Easy Guy</span></span></li>
<li class=""lc-row""><span class=""lc-line"">16oz Japanese Selvedge Denim</span></li>
<li class=""lc-row""><span class=""lc-line"">100% Cotton</span></li>
<li class=""lc-row""><span class=""lc-line"">Button Fly</span></li>
<li class=""lc-row""><span class=""lc-line"">Rinse-washed, Tempi-treated</span></li>
<li class=""lc-row""><span class=""lc-line"">Made in Japan</span></li>
<li class=""lc-row""><span class=""lc-line""><span class=""lc-k"">SKU</span> — <span class=""lc-v"">101056606</span></span></li>
</ul>
<p><span><iframe height=""315"" src=""https://www.youtube.com/embed/z4iU5Cu1ZUg?si=K5_jcx9eSX4nuVu0"" title=""YouTube video player"" width=""560""></iframe></span></p>
</div>","","","exclusive","101056606","16","16oz Japanese Selvedge Denim","Made in Japan","Introducing the Aomidori Selvedge, the 12th edition in the Naked & Famous Denim Made in Japan collection. Deriving its name from the Japanese ""Aomidori,"" meaning blue-green, this denim offers a stunning visual twist. At first glance, it resembles traditional indigo denim, yet it uniquely fades to a captivating greenish hue, thanks to an innovative dye technique.There are two primary methods to achieve greencast denim: top dye and bottom dye. The top dye method involves adding a green tint after the indigo, giving the denim an initial green appearance. Conversely, the bottom dye technique, used for the Aomidori Selvedge, applies a green tint before the indigo rope dye process. This unique approach allows the denim to gradually reveal its greenish hue as it fades, setting it apart in both style and wear pattern.Crafted with a robust 16oz weight, the denim is woven on vintage shuttle looms in Okayama, Japan. It remains unsanforized to retain its purest form, free from mechanical shrinkage processes, anti-skewing, or singeing. This preservation enhances the fabric’s texture, characterized by its pronounced vertical streakiness and the irregular sizes of its bumpy yarns, which fade at slightly different rates, adding depth and character to each pair.To maintain its raw, textured appeal, the Aomidori Selvedge undergoes a tempi treatment. This process carefully shrinks the fabric while preserving its distinct characteristics, ensuring you can select your ideal fit from the start.The jeans also boast a variety of expert finishing touches that contribute to its unique character: 100% iron buttons that develop a rust and patina, copper rivets that naturally oxidize, raised belt loops that fade and add dimension with wear, a premium sheepskin leather patch featuring the ""Flower of Carnage"" logo, a selvedge fly, and a micro busted outseam. Additionally, a maple leaf embroidered on the back pocket adds a signature touch, encapsulating the heritage of the MIJ series.Every element of the Aomidori Selvedge is meticulously crafted in Japan, showcasing the exceptional skill and attention to detail that goes into every step of the production process—from the dyeing of the yarns and the weaving of the fabric to the cutting and sewing of the final garment.The Easy Guy is a relaxed tapered fit; regular rise, fuller in the seat and thigh with a sharp taper from knee to hem.MIJ12 - Aomidori SelvedgeSTYLE / FIT—Easy Guy16oz Japanese Selvedge Denim100% CottonButton FlyRinse-washed, Tempi-treatedMade in JapanSKU—101056606","made_in_japan"
"unknown_fit_indigo_sashiko_raw_kimono_shirt_indigo_sashiko","Kimono Shirt - Indigo Sashiko","","","","mens","","indigo","on-sales","https://nakedandfamousdenim.com/products/kimono-shirt-indigo-sashiko","","<div class=""ndf-description"">
<p>Introducing the Indigo Sashiko, a 12.5oz indigo rope-dyed Japanese twill, woven with a raised running stitch pattern reminiscent of Judo uniforms. This fabric is highly textured, with the running stitches prominently raised above the base fabric. Inspired by the rigorous demands of Judo, which focuses on grabs and throws, the textured and grippy surface of this fabric provides an ideal base for indigo dye. As the raised portions of the stitches fade at slightly different rates than the base fabric, they create a beautifully nuanced fade pattern. This fabric was woven on a special jacquard loom, capable of creating complex patterns. Made from 100% cotton, this fabric offers a soft hand feel. Each jacket is proudly crafted in our Canadian factory, featuring tonal stitching, black non-reflective hardware, and a deep navy leather patch.</p>
<p>The Kimono shirt, crafted as a modern tribute to the rich heritage of Japan, draws its design from the traditional Japanese noragi, historically worn by laborers. This jacket seamlessly blends cultural authenticity with contemporary fashion.</p>
<ul class=""labelcard labelcard--bold"" data-mce-fragment=""1""><li class=""lc-head""><div class=""lc-title"">Indigo Sashiko</div></li><li class=""lc-row""><span class=""lc-line""><span class=""lc-k"">STYLE / FIT</span> — <span class=""lc-v"">Kimono Shirt</span></span></li>
<li class=""lc-row"" data-mce-fragment=""1""><span class=""lc-line"">12.5oz Japanese Fabric</span></li>
<li class=""lc-row""><span class=""lc-line"">100% Cotton</span></li>
<li class=""lc-row"" data-mce-fragment=""1""><span class=""lc-line"">Made in Canada</span></li>
<li class=""lc-row"" data-mce-fragment=""1""><span class=""lc-line""><span class=""lc-k"">SKU</span> — <span class=""lc-v"">120126325</span></span></li>
</ul>
</div>","","","exclusive","120126325","12.5","","Made in Canada","Introducing the Indigo Sashiko, a 12.5oz indigo rope-dyed Japanese twill, woven with a raised running stitch pattern reminiscent of Judo uniforms. This fabric is highly textured, with the running stitches prominently raised above the base fabric. Inspired by the rigorous demands of Judo, which focuses on grabs and throws, the textured and grippy surface of this fabric provides an ideal base for indigo dye. As the raised portions of the stitches fade at slightly different rates than the base fabric, they create a beautifully nuanced fade pattern. This fabric was woven on a special jacquard loom, capable of creating complex patterns. Made from 100% cotton, this fabric offers a soft hand feel. Each jacket is proudly crafted in our Canadian factory, featuring tonal stitching, black non-reflective hardware, and a deep navy leather patch.The Kimono shirt, crafted as a modern tribute to the rich heritage of Japan, draws its design from the traditional Japanese noragi, historically worn by laborers. This jacket seamlessly blends cultural authenticity with contemporary fashion.Indigo SashikoSTYLE / FIT—Kimono Shirt12.5oz Japanese Fabric100% CottonMade in CanadaSKU—120126325","latest_arrivals"
"unknown_fit_heavyweight_terry_blush_raw_naked_famous_denim_crewneck_heavyweight_terry_blush","Crewneck - Heavyweight Terry - Blush","","","","mens","","","on-sales","https://nakedandfamousdenim.com/products/naked-famous-denim-crewneck-heavyweight-terry-blush","","<div class=""ndf-description"">
<p><span>The Heavyweight Terry is a 100% cotton Japanese made French terrycloth.  Take a closer look at the fabric and you will notice its smooth surface texture and loose loops on the back of the fabric.  Its beefy texture is cozy, absorbent and keeps you cool.  The Crewneck is a classic fit pullover sweatshirt.</span></p>
<ul class=""labelcard labelcard--bold""><li class=""lc-head""><div class=""lc-title"">Heavyweight Terry - Blush</div></li><li class=""lc-row""><span class=""lc-line""><span class=""lc-k"">STYLE / FIT</span> — <span class=""lc-v"">Crewneck</span></span></li>
<li class=""lc-row""><span class=""lc-line"">378 GSM Japanese Made French Terry</span></li>
<li class=""lc-row""><span class=""lc-line"">100% Cotton</span></li>
<li class=""lc-row""><span class=""lc-line"">Made in Canada</span></li>
<li class=""lc-row""><span class=""lc-line""><span class=""lc-k"">SKU</span> — <span class=""lc-v"">130441582</span></span></li>
</ul>
</div>","","","exclusive","130441582","","","Made in Canada","The Heavyweight Terry is a 100% cotton Japanese made French terrycloth.  Take a closer look at the fabric and you will notice its smooth surface texture and loose loops on the back of the fabric.  Its beefy texture is cozy, absorbent and keeps you cool.  The Crewneck is a classic fit pullover sweatshirt.Heavyweight Terry - BlushSTYLE / FIT—Crewneck378 GSM Japanese Made French Terry100% CottonMade in CanadaSKU—130441582","core_essentials"
"strong_guy_king_ghidorah:_the_three_headed_monster_denim_raw_strong_guy_king_ghidorah_indigo","Strong Guy - King Ghidorah: The Three-Headed Monster Denim","strong_guy","king_ghidorah:_the_three_headed_monster_denim","raw","mens","","","on-sales","https://nakedandfamousdenim.com/products/strong-guy-king-ghidorah-indigo","","<div class=""ndf-description"">
<p>Introducing the <span data-markjs=""true"" data-ogab="""" data-ogac="""" data-ogsb="""" data-ogsc="""">King</span> <span data-markjs=""true"" data-ogab="""" data-ogac="""" data-ogsb="""" data-ogsc="""">Ghidorah</span> Denim, a 14oz Japanese denim designed in tribute to one of Godzilla’s most formidable foes: the three-headed kaiju <span data-markjs=""true"" data-ogab="""" data-ogac="""" data-ogsb="""" data-ogsc="""">King</span> <span data-markjs=""true"" data-ogab="""" data-ogac="""" data-ogsb="""" data-ogsc="""">Ghidorah</span>, who made his debut in the 1964 film <span data-markjs=""true"" data-ogab="""" data-ogac="""" data-ogsb="""" data-ogsc="""">Ghidorah</span>, the Three-Headed Monster. Known for his golden scales, hurricane winds, and gravity beams, <span data-markjs=""true"" data-ogab="""" data-ogac="""" data-ogsb="""" data-ogsc="""">King</span> <span data-markjs=""true"" data-ogab="""" data-ogac="""" data-ogsb="""" data-ogsc="""">Ghidorah</span> stands as a symbol of overwhelming extraterrestrial power.</p>
<p>The denim features a slubby 14oz fabric woven in Japan using a rare triple alternating weave, left-hand twill, right-hand twill, and broken twill, representing <span data-markjs=""true"" data-ogab="""" data-ogac="""" data-ogsb="""" data-ogsc="""">Ghidorah</span>’s three independent heads. A gold weft mirrors the shimmering metallic color of his body, subtly visible through the twill lines of the indigo-dyed warp. The uneven texture enhances visual depth while promising strong fades with wear.</p>
<p>This denim is finished with a natural vegetable-tanned leather patch embossed and foil-stamped with licensed <span data-markjs=""true"" data-ogab="""" data-ogac="""" data-ogsb="""" data-ogsc="""">King</span> <span data-markjs=""true"" data-ogab="""" data-ogac="""" data-ogsb="""" data-ogsc="""">Ghidorah</span>® artwork, full-color Godzilla® poster print pocket bags, and a dual-branded woven label. Cut and sewn in our Canadian factory, the jeans feature contrast stitching, a button fly, and silver metallic hardware.</p>
<p>The True Guy is a straight leg fit with a regular rise along with extra room in the seat and thigh that falls straight from knee to hem.<br/></p>
<ul class=""labelcard labelcard--bold""><li class=""lc-head""><div class=""lc-title"">King Ghidorah: The Three-Headed Monster Denim</div></li><li class=""lc-row""><span class=""lc-line""><span class=""lc-k"">STYLE / FIT</span> — <span class=""lc-v"">Strong Guy</span></span></li>
<li class=""lc-row""><span class=""lc-line"">14oz Japanese Fabric</span></li>
<li class=""lc-row""><span class=""lc-line"">100% Cotton</span></li>
<li class=""lc-row""><span class=""lc-line"">Button Fly</span></li>
<li class=""lc-row""><span class=""lc-line"">Made in Canada</span></li>
<li class=""lc-row""><span class=""lc-line""><span class=""lc-k"">SKU</span> — <span class=""lc-v"">GOD134916</span></span></li>
</ul>
<p><span data-olk-copy-source=""MessageBody"">[ TM &amp; © TOHO CO., LTD. ]</span></p>
</div>","","","exclusive","GOD134916","14","14oz Japanese denim","Made in Canada","Introducing theKingGhidorahDenim, a 14oz Japanese denim designed in tribute to one of Godzilla’s most formidable foes: the three-headed kaijuKingGhidorah, who made his debut in the 1964 filmGhidorah, the Three-Headed Monster. Known for his golden scales, hurricane winds, and gravity beams,KingGhidorahstands as a symbol of overwhelming extraterrestrial power.The denim features a slubby 14oz fabric woven in Japan using a rare triple alternating weave, left-hand twill, right-hand twill, and broken twill, representingGhidorah’s three independent heads. A gold weft mirrors the shimmering metallic color of his body, subtly visible through the twill lines of the indigo-dyed warp. The uneven texture enhances visual depth while promising strong fades with wear.This denim is finished with a natural vegetable-tanned leather patch embossed and foil-stamped with licensedKingGhidorah® artwork, full-color Godzilla® poster print pocket bags, and a dual-branded woven label. Cut and sewn in our Canadian factory, the jeans feature contrast stitching, a button fly, and silver metallic hardware.The True Guy is a straight leg fit with a regular rise along with extra room in the seat and thigh that falls straight from knee to hem.King Ghidorah: The Three-Headed Monster DenimSTYLE / FIT—Strong Guy14oz Japanese Fabric100% CottonButton FlyMade in CanadaSKU—GOD134916[ TM & © TOHO CO., LTD. ]","all_mens; latest_arrivals; fall_winter_2025"
